model,quant,mode,problem_id,run_id,duration_s,tokens,success,tool_calls,context_len,inter_token_avg_ms,inter_token_p95_ms,ttft_ms,energy_joules,energy_per_token_j,tps
qwen-3-0.6b,F16,full_tool,54,0,35.293368,589,True,1,1414,13.289860547599146,15.286052227020253,0.010013580322265625,140.43385229158403,0.2380234784603119,16.688687801062226
qwen-3-0.6b,F16,full_tool,52,0,6.765942,414,True,1,888,14.09235632563212,15.026497840881346,0.010013580322265625,96.825884349823,0.2333153839754771,61.18881894051117
qwen-3-0.6b,F16,full_tool,50,1,38.853025,1031,True,1,1270,11.490403219710949,15.906953811645508,15.16580581665039,261.2780118982792,0.2531763681184876,26.535900357822843
qwen-3-0.6b,F16,full_tool,50,0,59.196249,559,False,1,1482,10.4270658322743,14.6894097328186,0.013113021850585938,68.19053854441643,0.12176881882931505,9.443165900596167
qwen-3-0.6b,Q4_K_M,tool_submission,25,1,10.754652,1021,False,1,524,9.68158501701579,13.902032375335693,0.010013580322265625,110.46200916218758,0.10808415769294284,94.93566133055724
qwen-3-0.6b,Q4_K_M,tool_submission,26,2,24.824389,2049,False,0,588,11.670671014334296,11.739873886108391,20.135879516601562,236.1363780872822,0.11524469403966921,82.53979584351502
qwen-3-0.6b,Q4_K_M,tool_submission,29,4,17.057048,1520,False,1,555,10.425004733384714,14.309883117675781,18.81122589111328,172.60931471705436,0.11348409909076553,89.11272337393902
qwen-3-0.6b,Q4_K_M,tool_submission,28,0,6.954544,709,True,1,469,8.411501494931503,12.412583827972407,0.008821487426757812,72.79851134848595,0.10253311457533232,101.94773374070247
qwen-3-0.6b,Q4_K_M,tool_submission,26,3,10.760075,947,True,1,588,10.399855641876092,13.068997859954823,0.010967254638671875,87.83259128952028,0.09265041275265852,88.01053895999794
qwen-3-0.6b,Q4_K_M,tool_submission,25,0,11.183883,977,False,1,524,10.490473306495963,13.514149188995356,0.012874603271484375,73.19874590206146,0.07484534345814055,87.35785236666013
qwen-3-0.6b,Q4_K_M,tool_submission,27,1,24.822024,2048,False,0,612,11.66858365909247,15.805768966674759,0.014066696166992188,206.71418187212942,0.100885398668682,82.5073732907518
qwen-3-0.6b,Q4_K_M,tool_submission,29,2,22.87359,2049,False,0,555,10.764110838860754,13.842678070068349,6.990194320678711,122.92714714431762,0.05999372725442539,89.57929210062784
qwen-3-0.6b,Q4_K_M,tool_submission,29,3,8.78134,861,False,1,555,9.132074092767631,13.710808753967276,0.010967254638671875,96.36579338169098,0.11179326378386424,98.04881715091318
qwen-3-0.6b,Q4_K_M,tool_submission,27,0,24.169183,2049,False,0,612,11.27872192434941,16.196250915527344,0.008106231689453125,347.68132344651224,0.16968341798268044,84.77737952499263
qwen-3-0.6b,Q4_K_M,tool_submission,29,0,22.768315,2049,False,0,555,10.68806240999623,16.27631187438965,0.010967254638671875,191.3899826579094,0.09340653131181523,89.99348436632224
qwen-3-0.6b,Q4_K_M,tool_submission,27,3,6.966576,643,False,1,612,9.429792439715463,11.857962608337406,0.009298324584960938,35.618526406764985,0.055308270817958055,92.29785191462778
qwen-3-0.6b,Q4_K_M,tool_submission,25,4,14.953951,1276,False,1,524,10.879336620740062,14.806127548217786,0.007867813110351562,142.8547647073269,0.1118674743205379,85.3286198410039
qwen-3-0.6b,Q4_K_M,tool_submission,27,2,8.832604,664,False,1,612,11.842929510245646,13.959503173828121,0.009298324584960938,87.36083372759819,0.13136967477834313,75.17601830671906
qwen-3-0.6b,Q4_K_M,tool_submission,29,1,14.841452,1394,False,1,555,9.973913110712523,13.900208473205565,14.60886001586914,164.1977196354866,0.11770445852006209,93.9261198971637
qwen-3-0.6b,Q4_K_M,tool_submission,25,3,16.749973,1448,False,1,524,10.978002725921062,15.630197525024409,0.009775161743164062,89.28436946463586,0.061617922335842554,86.44790054288445
qwen-3-0.6b,Q4_K_M,tool_submission,26,0,23.532735,2049,False,0,588,11.045480833337503,11.632919311523436,0.011920928955078125,130.1463391969204,0.06351700302436329,87.07020242228539
qwen-3-0.6b,Q4_K_M,tool_submission,26,1,22.804697,2049,False,0,588,10.706756567594306,14.1364574432373,13.791322708129883,229.2146087527275,0.11186657332978403,89.84991118277081
qwen-3-0.6b,Q4_K_M,tool_submission,27,4,8.887707,677,False,1,612,11.606901444516703,13.827908039093016,0.010967254638671875,100.25147446560861,0.1478635316601897,76.17262810306414
qwen-3-0.6b,Q4_K_M,tool_submission,25,2,22.933499,2049,False,0,524,10.63492927625739,13.257837295532223,0.008106231689453125,269.8389786536694,0.13169301056792065,89.3452848167652
qwen-3-0.6b,F16,tool_submission,53,0,9.561682,575,False,1,553,13.975203037261963,15.643656253814697,0.010967254638671875,205.0279293618202,0.3559512662531601,60.13586312533716
qwen-3-0.6b,F16,tool_submission,53,1,6.797735,504,True,1,553,11.500445450886641,15.772056579589842,0.010013580322265625,140.9132807543278,0.2790361995135204,74.14234300101431
qwen-3-0.6b,F16,tool_submission,50,2,16.97581,1367,True,1,620,11.596636639700996,17.378950119018548,0.008821487426757812,313.5186396820545,0.22918029216524455,80.52634896361353
qwen-3-0.6b,F16,tool_submission,51,0,6.752812,522,True,1,507,11.147657726280547,15.32907485961914,0.014066696166992188,65.65921085834503,0.12554342420333658,77.30113025507003
qwen-3-0.6b,F16,tool_submission,54,1,17.457578,1384,True,1,585,11.912304055389514,16.809129714965817,17.35210418701172,294.2959539513588,0.21248805339448287,79.27789295857649
qwen-3-0.6b,F16,tool_submission,54,0,27.258255,2049,False,0,585,12.763847311046893,19.55018043518066,14.804363250732422,504.4367960054874,0.24618682089091626,75.1698889015456
qwen-3-0.6b,F16,tool_submission,52,0,25.110724,1860,True,1,483,12.989177299019856,16.518831253051758,0.009775161743164062,475.64047921347606,0.2555832773849952,74.07193834793453
qwen-3-0.6b,F16,tool_submission,50,1,28.700498,2049,False,0,620,13.580610951078759,20.140743255615234,0.011920928955078125,578.902652094364,0.28252935680544855,71.39248942649009
qwen-3-0.6b,F16,tool_submission,50,0,19.284954,1506,False,1,620,11.985239637712809,16.663146018981937,15.394926071166992,269.39648384690287,0.1787634265739236,78.09196744778339
qwen-3-4b,Q4_K_M,base,20,0,52.979546,2049,False,0,361,25.201978190111614,42.75665283203121,0.0152587890625,1133.325550575018,0.5531115424963485,38.67530310659891
qwen-3-4b,Q4_K_M,base,24,4,51.530423,2049,False,0,392,24.710527567121098,36.75661087036131,0.0152587890625,1056.2157372238635,0.5154786418857313,39.76291830556097
qwen-3-4b,Q4_K_M,base,20,1,54.631492,2049,False,0,361,26.12457826929944,49.678373336791964,0.010013580322265625,1135.4919467213156,0.5541688368576455,37.50584003819628
qwen-3-4b,Q4_K_M,base,22,0,27.012924,1095,True,0,436,23.36081492639806,36.589622497558594,0.010967254638671875,578.2548801262378,0.5276048176334287,40.53615225067823
qwen-3-4b,Q4_K_M,base,24,2,51.244146,2049,False,0,392,24.494710696971143,37.206077575683594,0.010251998901367188,1070.169122772932,0.5222884933006013,39.985055073412674
qwen-3-4b,Q4_K_M,base,24,3,51.276414,2049,False,0,392,24.350805827150584,40.11917114257791,0.010967254638671875,1080.2984137070207,0.5272320223069891,39.95989267112166
qwen-3-4b,Q4_K_M,base,24,0,50.947986,2049,False,0,392,24.317690079941755,36.96618080139156,0.008106231689453125,1057.4323149504662,0.5160723840656253,40.21748769421425
qwen-3-4b,Q4_K_M,base,20,4,50.815508,2046,False,0,361,24.26606107900103,36.917924880981445,0.015020370483398438,1093.2580856502059,0.5343392402982433,40.26329914875593
qwen-3-4b,Q4_K_M,base,21,0,36.880943,1476,True,0,389,24.06656330472808,40.635395050048864,0.008106231689453125,764.0703810191156,0.5173123771287175,40.0206686689112
qwen-3-4b,Q4_K_M,base,24,1,49.041604,2049,False,0,392,23.369790287120217,35.1483345031738,0.010013580322265625,1080.768698837757,0.5274615416484905,41.78085202922808
qwen-3-4b,Q4_K_M,base,20,2,54.740132,2049,False,0,361,26.12254118093227,48.804187774658125,0.010967254638671875,1151.1460228879455,0.5618086983347709,37.43140407480201
qwen-3-4b,Q4_K_M,base,23,0,29.469138,1224,True,0,470,23.176471165248326,39.27006721496582,0.009059906005859375,591.9286958475114,0.48320709865102973,41.53497805059652
qwen-3-4b,Q4_K_M,base,20,3,51.357468,2049,False,0,361,24.49110055795933,39.547920227050746,0.010013580322265625,1151.0601014850138,0.5617667650000068,39.89682668935315
qwen-3-4b,F16,base,47,1,89.316909,2049,False,0,399,43.0576709376829,162.4409198760986,0.010967254638671875,1671.7744522686003,0.8158977317074672,22.94078493020846
qwen-3-4b,F16,base,47,0,96.397279,2049,False,0,399,46.33562084289223,162.39190101623535,0.014066696166992188,1486.6205832832622,0.7255346916951011,21.25578669082558
qwen-3-4b,F16,base,45,1,85.070172,1918,False,0,366,43.85483320831569,161.7696762084961,0.012159347534179688,1567.1143515567778,0.8166307199357883,22.546092889056343
qwen-3-4b,F16,base,48,1,89.820636,2049,False,0,371,43.24953540934185,161.89327239990234,0.010967254638671875,1627.2839504966737,0.7941844560745113,22.812129720390757
qwen-3-4b,F16,base,48,0,89.298961,2049,False,0,371,42.97104005175954,161.3847255706787,0.010251998901367188,1665.0173303146366,0.8125999659905498,22.94539574766161
qwen-3-4b,F16,base,45,0,89.224782,2049,False,0,366,42.964065406542396,161.13739013671875,0.015974044799804688,1502.5656371668247,0.7333165627949364,22.964471910954064
qwen-3-4b,F16,base,46,0,45.05694,1019,True,0,423,42.970852057139076,164.1421318054199,0.010013580322265625,789.1622441442014,0.7736884746511778,22.615827883562446
qwen-3-4b,F16,base,48,3,88.907145,2049,False,0,371,42.94527280964812,162.43863105773923,0.010013580322265625,1662.3218296549317,0.8112844459028461,23.04651667759661
qwen-3-4b,F16,base,48,2,89.266995,2049,False,0,371,43.10871776340647,162.2304916381836,0.010967254638671875,1675.9866297929282,0.8179534552430103,22.953612362553486
qwen-3-4b,F16,base,47,4,89.468982,2049,False,0,399,43.21296742161406,162.78467178344724,0.011920928955078125,1668.3443439481262,0.8142236915315403,22.90179181875569
qwen-3-4b,F16,base,45,2,70.329614,1645,True,0,366,42.17087107179811,162.00262308120728,0.010013580322265625,1326.5945146336555,0.8059504949171662,23.389862483817982
qwen-3-4b,F16,base,47,3,89.75982,2049,False,0,399,43.344254258669196,162.84704208374023,0.009775161743164062,1655.5470540361403,0.8079780644393071,22.827585884196292
qwen-3-4b,F16,base,49,0,65.644818,1381,True,0,540,46.52448690748422,160.79702377319336,0.010013580322265625,967.5940410341492,0.7001404059581398,21.037456452388977
qwen-3-4b,F16,base,48,4,89.410221,2049,False,0,371,43.16385598692329,162.0804786682129,0.010013580322265625,1654.728108619213,0.8075783839039594,22.91684303073135
qwen-3-4b,F16,base,47,2,89.507976,2049,False,0,399,43.08621088663737,163.2730484008789,0.010013580322265625,1651.555726171017,0.8060301250224583,22.89181469146392
qwen-3-4b,Q4_K_M,full_tool,20,0,45.627389,1841,True,1,1033,24.163558739404337,39.14521932601929,0.008821487426757812,922.15226014328,0.5006255483948318,40.348572213939306
qwen-3-4b,Q4_K_M,full_tool,22,0,19.081121,767,True,1,1052,23.046037803093594,37.21120357513427,0.012159347534179688,366.39876315164565,0.47708172285370526,40.1967997582532
qwen-3-4b,Q4_K_M,full_tool,24,0,42.896498,1775,False,1,911,23.572943097836262,38.58298063278198,0.010013580322265625,952.1530133974553,0.5361221922282969,41.37866918646832
qwen-3-4b,Q4_K_M,full_tool,21,0,16.830607,675,True,1,912,23.22321460091856,37.943363189697266,0.010251998901367188,332.1133975963593,0.491292008278638,40.105505404528785
qwen-3-4b,Q4_K_M,full_tool,24,1,198.134919,1918,True,1,1769,24.140366916547162,38.93988132476803,0.04315376281738281,1129.8118208298686,0.5887502974621515,9.68027246121114
qwen-3-4b,Q4_K_M,full_tool,23,0,15.239303,589,True,1,1145,24.079255734459828,31.810808181762688,0.019073486328125,252.52388304734228,0.4280065814361734,38.65006162027227
qwen-3-4b,F16,full_tool,47,0,172.619477,1904,True,1,1301,43.68620945086942,164.67833518981934,0.011205673217773438,1571.7206435379983,0.8250502065816264,11.030041528859458
qwen-3-4b,F16,full_tool,48,1,454.02968,2049,False,0,1794,44.51326465187799,163.49859237670898,0.010967254638671875,1799.5472323234083,0.8782563359313852,4.512920829316709
qwen-3-4b,F16,full_tool,48,0,447.912457,2049,False,0,1798,44.538631155294226,163.82646560668945,0.012159347534179688,1697.4260790428373,0.8284168272537029,4.574554621060695
qwen-3-4b,F16,full_tool,45,0,75.182259,1721,True,1,1002,42.94138226082654,163.47255706787104,0.011205673217773438,1322.1705443396568,0.7678110013586857,22.891038695711444
qwen-3-4b,F16,full_tool,46,0,19.511251,418,True,1,967,43.40387813231256,157.8280925750732,0.010013580322265625,299.1515749022961,0.7139655725591793,21.423536604598034
qwen-3-4b,F16,full_tool,48,3,458.054985,2049,False,0,1792,44.14255005839745,162.42184638977048,0.012159347534179688,1733.4388144309044,0.8459925887900949,4.473262091012939
qwen-3-4b,F16,full_tool,48,2,451.77702,2049,False,0,1796,44.523763679887914,164.54234123229972,0.010967254638671875,1761.6942231011394,0.8597824417282282,4.535423249283463
qwen-3-4b,F16,full_tool,49,0,28.577756,599,True,1,1051,45.54933349291483,160.53588390350336,0.010013580322265625,450.3069730193615,0.7505116216989358,20.960358119090944
qwen-3-4b,F16,full_tool,48,4,477.356782,2049,False,0,1796,48.67338005538799,164.34292793273923,0.009059906005859375,1494.6694041012229,0.7294628619332469,4.292386904853904
qwen-3-4b,Q4_K_M,tool_submission,20,0,45.805962,1845,True,1,478,24.141052562263134,39.22891616821289,0.013113021850585938,929.7849937002659,0.5036755112135785,40.27859954125622
qwen-3-4b,Q4_K_M,tool_submission,22,0,21.294292,841,True,1,553,24.064051000635867,36.550176143646205,0.009059906005859375,338.215856026411,0.40168153922376604,39.49415176611648
qwen-3-4b,Q4_K_M,tool_submission,24,0,21.235386,869,True,1,509,23.261926640039203,33.45894813537596,0.010013580322265625,316.1898000259399,0.36343655175395395,40.92226060783638
qwen-3-4b,Q4_K_M,tool_submission,21,0,16.893943,701,True,1,506,22.204357334691235,32.92015790939323,0.008821487426757812,331.713998663187,0.4725270636227735,41.49416154653771
qwen-3-4b,Q4_K_M,tool_submission,23,0,17.050064,691,True,1,587,22.474894289336454,34.23428535461426,0.010013580322265625,341.0167798914909,0.49279881487209665,40.52770711007302
qwen-3-4b,F16,tool_submission,47,1,89.584075,2049,False,0,516,43.269308326650446,164.14318084716797,0.008821487426757812,1611.885744073391,0.7866694700211766,22.872368777598027
qwen-3-4b,F16,tool_submission,47,0,88.977915,2049,False,0,516,42.80155830234362,163.15598487854004,0.009059906005859375,1729.1565401141645,0.8439026550093531,23.02818626397348
qwen-3-4b,F16,tool_submission,48,1,90.157443,2049,False,0,488,43.390670132206495,162.9744529724121,0.011920928955078125,1643.9673053665908,0.8023266497640755,22.726908969678743
qwen-3-4b,F16,tool_submission,48,0,89.610196,2049,False,0,488,43.18433182596753,162.8093719482422,0.008106231689453125,1710.5613153126235,0.8348273866825884,22.86570157708393
qwen-3-4b,F16,tool_submission,45,0,70.473922,1601,True,1,483,43.28359557448255,161.12895011901853,0.010013580322265625,1088.9435867946147,0.6797400666633051,22.71762312306104
qwen-3-4b,F16,tool_submission,46,0,25.957111,579,True,1,540,42.6569704351754,159.8570346832275,0.007867813110351562,458.10705136919023,0.7898397437399831,22.306026275420248
qwen-3-4b,F16,tool_submission,48,3,89.02095,2049,False,0,488,42.85518735603567,162.80913352966306,0.011920928955078125,1677.698579865456,0.818788960402858,23.01705385080703
qwen-3-4b,F16,tool_submission,48,2,88.867959,2049,False,0,488,42.77212983983618,163.73729705810547,0.014066696166992188,1732.2864974770553,0.8454302086271621,23.056678954447463
qwen-3-4b,F16,tool_submission,47,3,81.310185,1893,True,1,516,42.433756583595475,161.75010204315186,0.009298324584960938,1542.791772650957,0.8145679897840322,23.281216246156614
qwen-3-4b,F16,tool_submission,49,0,22.341131,490,True,1,657,43.218067367305096,164.40355777740479,0.010013580322265625,390.3259505550861,0.7949612027598495,21.932640742315147
qwen-3-4b,F16,tool_submission,48,4,95.115977,2049,False,0,488,45.831690653758606,162.26210594177246,0.012159347534179688,1595.4495007169648,0.7786478773630868,21.54212220308687
qwen-3-4b,F16,tool_submission,47,2,91.117796,2049,False,0,516,43.97673848898251,163.18802833557126,0.008821487426757812,1537.2707576911448,0.7502541521186651,22.487374475124486
